nu,idFile,number,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
CI,CI_States,1130,12,Marahoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1131,19,Moyen-Cavally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1132,5,Moyen-Comoé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1133,11,Nzi-Comoé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1134,3,Savanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1135,15,Sud-Bandama,IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1136,13,Sud-Comoé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1137,4,Vallée du Bandama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1138,14,Worodougou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,CI_States,1139,8,Zanzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1140,32,Alborz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1141,3,Ardabīl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1142,6,Būshehr,CIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1143,8,Chahār Maḩāll va Bakhtīārī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1144,4,Eşfahān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1145,14,Fārs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1146,27,Golestān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1147,19,Gīlān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1148,24,Hamadān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1149,23,Hormozgān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1150,15,Kermān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1151,17,Kermānshāh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1152,29,Khorāsān-e Janūbī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1153,30,Khorāsān-e Razavī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1154,31,Khorāsān-e Shemālī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1155,10,Khūzestān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1156,18,Kohgīlūyeh va Būyer Aḩmad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1157,16,Kordestān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1158,20,Lorestān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1159,22,Markazī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1160,21,Māzandarān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1161,28,Qazvīn,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1162,26,Qom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1163,12,Semnān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1164,13,Sīstān va Balūchestān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1165,7,Tehrān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1166,25,Yazd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1167,11,Zanjān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1168,2,Āz̄arbāyjān-e Gharbī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1169,1,Āz̄arbāyjān-e Sharqī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR,IR_States,1170,5,Īlām,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1171,AN,Al Anbār,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1172,BA,Al Başrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1173,MU,Al Muthanná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1174,QA,Al Qādisīyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1175,,An Najaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1176,AR,Arbīl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1177,SU,As Sulaymānīyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1178,TS,At Ta'mīm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1179,BG,Baghdād,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1180,BB,Bābil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1181,DA,Dahūk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1182,DQ,Dhī Qār,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1183,DI,Diyālá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1184,KA,Karbalā',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1185,MA,Maysān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1186,NI,Nīnawá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1187,WA,Wāsiţ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ,IQ_States,1188,SD,Şalāḩ ad Dīn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IE_States,1189,C,Connaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IE_States,1190,L,Leinster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IE_States,1191,M,Munster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,IE_States,1192,U,Ulster,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,IM_States,1193,IM,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL_States,1194,D,HaDarom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL_States,1195,M,HaMerkaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL_States,1196,Z,HaTsafon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL_States,1197,HA,H̱efa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL_States,1198,TA,Tel-Aviv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,IL_States,1199,JM,Yerushalayim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,IT_States,1200,65,Abruzzo,IT-abruzzo,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1201,77,Basilicata,IT-basilicata,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1202,78,Calabria,IT-calabria,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1203,72,Campania,IT-campania,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1204,45,Emilia-Romagna,IT-emilia-romagna,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1205,36,Friuli-Venezia Giulia,IT-friuli-venezia giulia,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1206,62,Lazio,IT-lazio,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1207,42,Liguria,IT-liguria,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1208,25,Lombardia,IT-lombardia,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1209,57,Marche,IT-marche,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1210,67,Molise,IT-molise,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1211,21,Piemonte,IT-piemonte,,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1212,75,Puglia,IT-puglia,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1213,88,Sardegna,IT-sardegna,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1214,82,Sicilia,IT-sicilia,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1215,52,Toscana,IT-toscana,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1216,32,Trentino-Alto Adige,IT-trentino-alto adige,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1217,55,Umbria,IT-umbria,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1218,23,Valle d'Aosta,IT-valle d'aosta,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
IT,IT_States,1219,34,Veneto,IT-veneto,1.0,1.0,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,
JM,JM_States,1220,13,Clarendon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1221,9,Hanover,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1222,1,Kingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1223,12,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1224,4,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1225,2,Saint Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1226,6,Saint Ann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1227,14,Saint Catherine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1228,11,Saint Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1229,8,Saint James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1230,5,Saint Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1231,3,Saint Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1232,7,Trelawny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,JM_States,1233,10,Westmoreland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1234,23,Aiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1235,5,Akita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1236,2,Aomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1237,38,Ehime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1238,21,Gihu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1239,10,Gunma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1240,34,Hirosima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1241,1,Hokkaidô,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1242,18,Hukui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1243,40,Hukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1244,7,Hukusima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1245,28,Hyôgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1246,8,Ibaraki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1247,17,Isikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1248,3,Iwate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1249,37,Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1250,46,Kagosima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1251,14,Kanagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1252,43,Kumamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1253,26,Kyôto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1254,39,Kôti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1255,24,Mie,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1256,4,Miyagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1257,45,Miyazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1258,20,Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1259,42,Nagasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1260,29,Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1261,15,Niigata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1262,33,Okayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1263,47,Okinawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1264,41,Saga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1265,11,Saitama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1266,25,Siga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1267,32,Simane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1268,22,Sizuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1269,12,Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1270,36,Tokusima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1271,9,Totigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1272,31,Tottori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1273,16,Toyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1274,13,Tôkyô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1275,30,Wakayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1276,6,Yamagata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1277,35,Yamaguti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1278,19,Yamanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1279,44,Ôita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP,JP_States,1280,27,Ôsaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JE,JE_States,1281,JE,JE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1282,BA,Al Balqā',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1283,AQ,Al ʽAqabah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1284,AZ,Az Zarqā',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1285,AT,Aţ Ţafīlah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1286,IR,Irbid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1287,JA,Jerash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1288,KA,Karak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1289,MN,Ma'ān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1290,MA,Mafraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1291,MD,Mādabā,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1292,AJ,ʽAjlūn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO,JO_States,1293,AM,‘Ammān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1294,ALA,Almaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1295,ALM,Almaty oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1296,AKM,Aqmola oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1297,AKT,Aqtöbe oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1298,AST,Astana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1299,ATY,Atyraū oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1300,ZAP,Batys Qazaqstan oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1301,MAN,Mangghystaū oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1302,YUZ,Ongtüstik Qazaqstan oblysy,JEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1303,PAV,Pavlodar oblysy,JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1304,KAR,Qaraghandy oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1305,KUS,Qostanay oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1306,KZY,Qyzylorda oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1307,VOS,Shyghys Qazaqstan oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1308,SEV,Soltüstik Qazaqstan oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ,KZ_States,1309,ZHA,Zhambyl oblysy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1310,200,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1311,300,Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1312,400,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1313,110,Nairobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1314,500,North-Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1315,600,Nyanza,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1316,700,Rift Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KE_States,1317,800,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KI,KI_States,1318,G,Gilbert Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KI,KI_States,1319,L,Line Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KI,KI_States,1320,P,Phoenix Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,KW_States,1321,AH,Al Aḩmadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,KW_States,1322,FA,Al Farwānīyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,KW_States,1323,JA,Al Jahrā’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,KW_States,1324,KU,Al Kuwayt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,KW_States,1325,MU,Mubārak al Kabīr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,KW_States,1326,HA,Ḩawallī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1327,B,Batken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1328,GB,Bishkek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1329,C,Chü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1330,J,Jalal-Abad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1331,N,Naryn,KEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1332,O,Osh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1333,T,Talas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KG,KG_States,1334,Y,Ysyk-Köl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1335,AT,Attapu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1336,BK,Bokèo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1337,BL,Bolikhamxai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1338,CH,Champasak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1339,HO,Houaphan,KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1340,KH,Khammouan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1341,LM,Louang Namtha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1342,LP,Louangphabang,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1343,OU,Oudômxai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1344,PH,Phôngsali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1345,SL,Salavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1346,SV,Savannakhét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1347,VT,Vientiane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1348,VI,Vientiane,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1349,XA,Xaignabouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1350,XN,Xaisômboun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1351,XI,Xiangkhoang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,LA_States,1352,XE,Xékong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LV,LV_States,1353,1,Aglonas novads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LV,LV_States,1354,2,Aizkraukles novads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LV,LV_States,1355,3,Aizputes novads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LV,LV_States,1356,4,Aknīstes novads,LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LV,LV_States,1357,5,Alojas novads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
